"file","line","hex","suggested_token","context"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2606","#0ea5e9","(unmapped)","color: #0ea5e9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2638","#0ea5e9","(unmapped)","color: #0ea5e9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2645","#0ea5e9","(unmapped)","border-color: #0ea5e9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2651","#0ea5e9","(unmapped)","background: linear-gradient(135deg, #0ea5e9 0%, #0284c7 100%);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2651","#0284c7","(unmapped)","background: linear-gradient(135deg, #0ea5e9 0%, #0284c7 100%);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2653","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2658","#0284c7","(unmapped)","background: linear-gradient(135deg, #0284c7 0%, #0369a1 100%);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2658","#0369a1","(unmapped)","background: linear-gradient(135deg, #0284c7 0%, #0369a1 100%);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2669","#0ea5e9","(unmapped)","// Context Selection Styles - Sky blue theme matching ""Analyze Document"" card (#0ea5e9)"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2704","#fff","--legience-bg-card","background: var(--vz-card-bg, #fff);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2705","#e9ebec","(unmapped)","border: 2px solid var(--vz-border-color, #e9ebec);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2713","#0ea5e9","(unmapped)","border-color: #0ea5e9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2719","#0ea5e9","(unmapped)","border-color: #0ea5e9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2725","#0ea5e9","(unmapped)","color: #0ea5e9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2737","#0ea5e9","(unmapped)","color: #0ea5e9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2752","#495057","(unmapped)","color: var(--vz-heading-color, #495057);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2759","#878a99","(unmapped)","color: var(--vz-secondary-color, #878a99);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2773","#0ea5e9","(unmapped)","background: linear-gradient(135deg, #0ea5e9 0%, #0284c7 100%);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2773","#0284c7","(unmapped)","background: linear-gradient(135deg, #0ea5e9 0%, #0284c7 100%);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2778","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2791","#0ea5e9","(unmapped)","border-left: 3px solid #0ea5e9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2797","#0ea5e9","(unmapped)","color: #0ea5e9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2805","#495057","(unmapped)","color: var(--vz-body-color, #495057);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2826","#0ea5e9","(unmapped)","color: #0ea5e9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2832","#495057","(unmapped)","color: var(--vz-body-color, #495057);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2835","#0ea5e9","(unmapped)","color: #0ea5e9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2842","#0ea5e9","(unmapped)","background: #0ea5e9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2843","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","2852","#0284c7","(unmapped)","background: #0284c7;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3029","#6366f1","(unmapped)","i { color: #6366f1; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3031","#6366f1","(unmapped)","&::before { background: #6366f1; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3034","#6366f1","(unmapped)",".card-content .card-title { color: #6366f1; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3045","#22c55e","--legience-success","i { color: #22c55e; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3047","#22c55e","--legience-success","&::before { background: #22c55e; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3050","#22c55e","--legience-success",".card-content .card-title { color: #22c55e; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3061","#0ea5e9","(unmapped)","i { color: #0ea5e9; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3063","#0ea5e9","(unmapped)","&::before { background: #0ea5e9; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3066","#0ea5e9","(unmapped)",".card-content .card-title { color: #0ea5e9; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3077","#f59e0b","--legience-warning","i { color: #f59e0b; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3079","#f59e0b","--legience-warning","&::before { background: #f59e0b; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3082","#f59e0b","--legience-warning",".card-content .card-title { color: #f59e0b; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3228","#e9ebec","(unmapped)","border: 1px solid var(--vz-border-color, #e9ebec);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3229","#fff","--legience-bg-card","background: var(--vz-card-bg, #fff);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3230","#74788d","(unmapped)","color: var(--vz-secondary-color, #74788d);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3241","#f06548","(unmapped)","color: var(--vz-danger, #f06548);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3242","#f06548","(unmapped)","border-color: var(--vz-danger, #f06548);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3256","#fff","--legience-bg-card","background: var(--vz-card-bg, #fff);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3257","#e9ebec","(unmapped)","border: 1px solid var(--vz-border-color, #e9ebec);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3273","#405189","(unmapped)","color: var(--vz-primary, #405189);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3282","#212529","(unmapped)","color: var(--vz-heading-color, #212529);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3286","#74788d","(unmapped)","color: var(--vz-secondary-color, #74788d);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3320","#fff","--legience-bg-card","// Velzon's --vz-card-bg is empty in dark mode and makes `var(--vz-card-bg, #fff)`"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3325","#262a2f","(unmapped)","background: #262a2f;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3326","#3a4048","(unmapped)","border-color: #3a4048;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3327","#ced4da","(unmapped)","color: #ced4da;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3331","#1f2327","(unmapped)","background: #1f2327;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3332","#3a4048","(unmapped)","border-color: #3a4048;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3509","#16a34a","--legience-success","color: #16a34a;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","3515","#4f46e5","(unmapped)","color: #4f46e5;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","4050","#000","--legience-text-primary","color: var(--legience-text-primary, #000);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","4054","#000","--legience-text-primary","color: var(--legience-text-primary, #000);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","4063","#000","--legience-text-primary","color: var(--legience-text-primary, #000);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","4068","#ddd","--legience-border-hairline","border: 1px solid #ddd;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","4075","#1a252f","(unmapped)","color: #1a252f;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","4142","#0ab39c","(unmapped)","color: var(--bs-success, #0ab39c);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","4146","#f7b84b","(unmapped)","color: var(--bs-warning, #f7b84b);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","4898","#fff","--legience-bg-card","background: var(--vz-card-bg, #fff);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","4923","#212529","(unmapped)","color: var(--vz-heading-color, #212529);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","4929","#f3f6f9","(unmapped)","background: var(--vz-gray-100, #f3f6f9);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","4936","#212529","(unmapped)","color: var(--vz-heading-color, #212529);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","4959","#495057","(unmapped)","color: var(--vz-gray-600, #495057);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","4967","#212529","(unmapped)","color: var(--vz-heading-color, #212529);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","4986","#dfe1e5","(unmapped)","background: var(--vz-gray-200, #dfe1e5);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5005","#f3f6f9","(unmapped)","background: var(--vz-gray-100, #f3f6f9);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5019","#495057","(unmapped)","color: var(--vz-heading-color, #495057);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5051","#2d3561","(unmapped)",".toc-text { color: #2d3561; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5057","#8b8fa3","(unmapped)","color: #8b8fa3;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5066","#2d3561","(unmapped)","color: #2d3561;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5075","#b0b4c4","(unmapped)","color: #b0b4c4;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5084","#555b70","(unmapped)","color: #555b70;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5096","#c5c8d4","(unmapped)","color: #c5c8d4;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5105","#8b8fa3","(unmapped)","color: #8b8fa3;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5134","#495057","(unmapped)","color: var(--vz-heading-color, #495057);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5199","#212529","(unmapped)","color: var(--vz-heading-color, #212529);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5209","#adb5bd","(unmapped)","color: var(--vz-gray-400, #adb5bd);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5226","#f6f7f9","(unmapped)","&:hover { background: var(--vz-gray-100, #f6f7f9); }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5229","#fff","--legience-bg-card",".exhibit-label-badge { background: var(--legience-accent); color: #fff; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5249","#e74c3c","(unmapped)","i { font-size: 10.5px; color: #e74c3c; opacity: 0.6; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5322","#878a99","(unmapped)","color: var(--vz-gray-600, #878a99);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5327","#f3f6f9","(unmapped)","background: var(--vz-gray-100, #f3f6f9);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5340","#e9ebec","(unmapped)","background: var(--vz-border-color, #e9ebec);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5352","#fff","--legience-bg-card","background: var(--vz-card-bg, #fff);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5376","#495057","(unmapped)","color: var(--vz-heading-color, #495057);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5389","#878a99","(unmapped)","color: var(--vz-text-muted, #878a99);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5394","#f3f6f9","(unmapped)","background: var(--vz-gray-100, #f3f6f9);"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5412","#161b22","(unmapped)","//   Surface 0 (deepest bg):  #161b22    — area around the editor page"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5413","#1c2128","(unmapped)","//   Surface 1 (card/page):   #1c2128    — sidebar, editor page, panels"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5414","#252c35","(unmapped)","//   Surface 2 (elevated):    #252c35    — hover states, inputs"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5415","#30363d","(unmapped)","//   Surface 3 (borders):     #30363d    — dividers, borders"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5416","#c9d1d9","(unmapped)","//   Text primary:            #c9d1d9    — body text (soft, not pure white)"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5417","#8b949e","(unmapped)","//   Text secondary:          #8b949e    — muted text, numbers"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5418","#e6edf3","(unmapped)","//   Text heading:            #e6edf3    — headings (slightly brighter)"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5425","#1c2128","(unmapped)","background: #1c2128;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5426","#30363d","(unmapped)","border-right-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5429","#30363d","(unmapped)","border-bottom-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5431","#c9d1d9","(unmapped)","color: #c9d1d9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5432","#252c35","(unmapped)","&:hover { background: #252c35; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5434","#e6edf3","(unmapped)",".ds-doc-title { color: #e6edf3; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5438","#30363d","(unmapped)","border-bottom-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5440","#8b949e","(unmapped)","color: #8b949e;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5441","#c9d1d9","(unmapped)","&:hover:not(.active) { color: #c9d1d9; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5447","#30363d","(unmapped)","&::-webkit-scrollbar-thumb { background: #30363d; &:hover { background: #484f58; } }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5447","#484f58","(unmapped)","&::-webkit-scrollbar-thumb { background: #30363d; &:hover { background: #484f58; } }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5451","#8b949e","(unmapped)","color: #8b949e;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5452","#c9d1d9","(unmapped)","p { color: #c9d1d9; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5453","#252c35","(unmapped)",".empty-icon-wrap { background: #252c35; i { color: #6e7681; } }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5453","#6e7681","(unmapped)",".empty-icon-wrap { background: #252c35; i { color: #6e7681; } }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5454","#6e7681","(unmapped)","> i { color: #6e7681; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5464","#b4bfff","(unmapped)",".toc-text { color: #b4bfff; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5468","#6e7681","(unmapped)",".toc-number { color: #6e7681; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5469","#e6edf3","(unmapped)",".toc-text { color: #e6edf3; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5472","#484f58","(unmapped)",".toc-number { color: #484f58; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5473","#8b949e","(unmapped)",".toc-text { color: #8b949e; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5476","#3d434d","(unmapped)",".toc-number { color: #3d434d; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5477","#6e7681","(unmapped)",".toc-text { color: #6e7681; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5483","#c9d1d9","(unmapped)","color: #c9d1d9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5484","#30363d","(unmapped)","border-bottom-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5489","#30363d","(unmapped)","&::-webkit-scrollbar-thumb { background: #30363d; &:hover { background: #484f58; } }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5489","#484f58","(unmapped)","&::-webkit-scrollbar-thumb { background: #30363d; &:hover { background: #484f58; } }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5500","#58a6ff","(unmapped)","color: #58a6ff;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5503","#58a6ff","(unmapped)",".exhibit-card-label { color: #58a6ff; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5504","#c9d1d9","(unmapped)",".exhibit-card-name { color: #c9d1d9; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5505","#6e7681","(unmapped)",".exhibit-card-pages { color: #6e7681; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5514","#fff","--legience-bg-card",".exhibit-label-badge { background: var(--legience-accent); color: #fff; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5516","#58a6ff","(unmapped)",".exhibit-label-badge { background: rgba(88, 166, 255, 0.12); color: #58a6ff; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5518","#c9d1d9","(unmapped)",".exhibit-name { color: #c9d1d9; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5519","#484f58","(unmapped)",".exhibit-meta { color: #484f58; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5520","#6e7681","(unmapped)",".exhibit-pages { color: #6e7681; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5522","#484f58","(unmapped)",".exhibit-remove-btn { color: #484f58; &:hover { background: rgba(248, 81, 73, 0.15); color: #f85149;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5522","#f85149","(unmapped)",".exhibit-remove-btn { color: #484f58; &:hover { background: rgba(248, 81, 73, 0.15); color: #f85149;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5526","#30363d","(unmapped)","border-color: #30363d; color: #6e7681;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5526","#6e7681","(unmapped)","border-color: #30363d; color: #6e7681;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5534","#8b949e","(unmapped)","color: #8b949e;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5537","#252c35","(unmapped)","background: #252c35;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5538","#c9d1d9","(unmapped)","color: #c9d1d9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5548","#30363d","(unmapped)","background: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5552","#1c2128","(unmapped)","background: #1c2128;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5553","#30363d","(unmapped)","border-right-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5557","#30363d","(unmapped)","border-bottom-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5558","#e6edf3","(unmapped)",".overlay-title { color: #e6edf3; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5560","#6e7681","(unmapped)","color: #6e7681;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5561","#252c35","(unmapped)","&:hover { background: #252c35; color: #c9d1d9; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5561","#c9d1d9","(unmapped)","&:hover { background: #252c35; color: #c9d1d9; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5569","#1c2128","(unmapped)","background: #1c2128 !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5570","#30363d","(unmapped)","border-bottom-color: #30363d !important;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5573","#8b949e","(unmapped)","color: #8b949e;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5577","#252c35","(unmapped)","background: #252c35;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5578","#30363d","(unmapped)","border-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5579","#8b949e","(unmapped)","color: #8b949e;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5582","#30363d","(unmapped)","background: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5583","#c9d1d9","(unmapped)","color: #c9d1d9;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5584","#484f58","(unmapped)","border-color: #484f58;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5589","#fff","--legience-bg-card","color: #fff;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5596","#30363d","(unmapped)","border: 1px solid #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5597","#e6edf3","(unmapped)","color: #e6edf3;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5600","#e6edf3","(unmapped)",".toolbar-btn__label { color: #e6edf3; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5603","#252c35","(unmapped)","background: #252c35;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5604","#484f58","(unmapped)","border-color: #484f58;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5605","#f0f6fc","(unmapped)","color: #f0f6fc;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5608","#f0f6fc","(unmapped)",".toolbar-btn__label { color: #f0f6fc; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5614","#e6edf3","(unmapped)","color: #e6edf3;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5615","#484f58","(unmapped)","border-color: #484f58;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5619","#e6edf3","(unmapped)",".toolbar-chip__caret { color: #e6edf3; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5622","#f0f6fc","(unmapped)","color: #f0f6fc;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5628","#f0f6fc","(unmapped)",".toolbar-chip__caret { color: #f0f6fc; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5633","#5fe5ca","(unmapped)","color: #5fe5ca;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5639","#5fe5ca","(unmapped)",".toolbar-chip__caret { color: #5fe5ca; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5644","#7fefd6","(unmapped)","color: #7fefd6;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5648","#7fefd6","(unmapped)",".toolbar-chip__caret { color: #7fefd6; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5654","#30363d","(unmapped)","background: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5659","#30363d","(unmapped)","border-color: #30363d;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5660","#e6edf3","(unmapped)","color: #e6edf3;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5662","#e6edf3","(unmapped)","i { color: #e6edf3; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5667","#5fe5ca","(unmapped)","color: #5fe5ca;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5669","#5fe5ca","(unmapped)","i { color: #5fe5ca; }"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5677","#4e6ab5","(unmapped)","background: #4e6ab5;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5684","#161b22","(unmapped)","background: #161b22;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5700","#1c2128","(unmapped)","background: #1c2128;"
"src/app/modules/legal/components/ai-assistant/ai-workspace/ai-workspace.component.scss","5701","#30363d","(unmapped)","border-bottom-color: #30363d;"
